Store ID,Store name,Country name,Country short name,Year,actual_turnover,predicted_turnover,residual,pct_diff,abs_pct_diff,performance_flag
1953,Store 522,Deutschland,DE,2023,320251.5467999991,320767.2542615271,-515.7074615280144,-0.0016077310095610608,0.0016077310095610608,In line
1956,Store 524,Deutschland,DE,2023,485885.0366999955,483058.7435566371,2826.293143358431,0.00585082700822091,0.00585082700822091,In line
1957,Store 525,Deutschland,DE,2023,413160.8471999973,412772.1965751582,388.65062483906513,0.0009415620239535659,0.0009415620239535659,In line
1958,Store 526,Deutschland,DE,2023,464554.9340999964,462459.67395735736,2095.2601426390465,0.004530687237461157,0.004530687237461157,In line
1959,Store 527,Deutschland,DE,2023,431275.91399999725,433285.656746944,-2009.7427469467511,-0.004638378205352227,0.004638378205352227,In line
1961,Store 528,Deutschland,DE,2023,457232.91884999635,455383.0328877127,1849.8859622836462,0.004062263696020899,0.004062263696020899,In line
1963,Store 529,Deutschland,DE,2023,614032.0100999937,612758.6881568158,1273.3219431778416,0.002078015322814935,0.002078015322814935,In line
1964,Store 530,Deutschland,DE,2023,314662.1701499991,315059.209711943,-397.03956194390776,-0.001260206176188022,0.001260206176188022,In line
1965,Store 531,Deutschland,DE,2023,667496.906549991,668260.5962944558,-763.6897444648203,-0.0011428022970373004,0.0011428022970373004,In line
1966,Store 532,Deutschland,DE,2023,386335.9070999982,386536.359727144,-200.45262714580167,-0.0005185867308506272,0.0005185867308506272,In line
1968,Store 533,Deutschland,DE,2023,409143.20669999724,409608.9775563517,-465.7708563544438,-0.0011371109567303507,0.0011371109567303507,In line
1970,Store 535,Deutschland,DE,2023,317948.6236499991,318797.3684631454,-848.7448131463025,-0.002662333184360716,0.002662333184360716,In line
1971,Store 536,Deutschland,DE,2023,750016.4138999891,744685.0303544723,5331.383545516757,0.007159246296355659,0.007159246296355659,In line
1972,Store 537,Deutschland,DE,2023,744320.8219499891,741908.8881859897,2411.9337639993755,0.003250983783058178,0.003250983783058178,In line
1973,Store 538,Deutschland,DE,2023,476357.7356999955,475279.18795338896,1078.5477466065204,0.0022692930259599216,0.0022692930259599216,In line
1976,Store 539,Deutschland,DE,2023,508470.48944999545,505762.0985753846,2708.3908746108646,0.0053550688796961616,0.0053550688796961616,In line
1977,Store 540,Deutschland,DE,2023,583385.6762999938,582861.9476558319,523.7286441618344,0.0008985466391624616,0.0008985466391624616,In line
1979,Store 542,Deutschland,DE,2023,302274.73484999913,303567.7123350225,-1292.9774850233807,-0.004259272091481286,0.004259272091481286,In line
1981,Store 544,Deutschland,DE,2023,263820.7746,266489.90401775605,-2669.1294177560485,-0.010015874438448542,0.010015874438448542,In line
1982,Store 545,Deutschland,DE,2023,586589.8985999937,585393.1274144877,1196.7711855060188,0.002044388855044834,0.002044388855044834,In line
1983,Store 546,Deutschland,DE,2023,390811.2259499982,390735.15327748726,76.07267251092708,0.0001946911402079627,0.0001946911402079627,In line
1984,Store 547,Deutschland,DE,2023,437277.9289499964,436509.7073763419,768.221573654504,0.001759918647106221,0.001759918647106221,In line
1985,Store 548,Deutschland,DE,2023,419548.26014999725,420797.6274554637,-1249.3673054664396,-0.0029690455077450973,0.0029690455077450973,In line
1986,Store 549,Deutschland,DE,2023,637029.8338499918,636747.2801950517,282.5536549401004,0.0004437453660635144,0.0004437453660635144,In line
1987,Store 550,Deutschland,DE,2023,435399.4903499973,435285.60007898905,113.89027100824751,0.0002616449314831008,0.0002616449314831008,In line
1989,Store 551,Deutschland,DE,2023,398185.6441499973,395924.17397622863,2261.470173768641,0.005711876976484947,0.005711876976484947,In line
199,Store 552,Deutschland,DE,2023,323250.50699999905,322557.9933157528,692.5136842462234,0.00214694318106177,0.00214694318106177,In line
1991,Store 553,Deutschland,DE,2023,818295.2828999873,822329.6956544197,-4034.4127544324147,-0.004906076936965996,0.004906076936965996,In line
1993,Store 555,Deutschland,DE,2023,523580.2051499945,520185.45505698683,3394.750093007693,0.006526038088926948,0.006526038088926948,In line
1994,Store 556,Deutschland,DE,2023,558608.3878499938,557701.3653533959,907.0224965978414,0.0016263587520950263,0.0016263587520950263,In line
1995,Store 557,Deutschland,DE,2023,381292.92809999816,381617.50187107443,-324.5737710762769,-0.0008505211880610518,0.0008505211880610518,In line
1997,Store 558,Deutschland,DE,2023,515308.7159999955,516610.5802939466,-1301.8642939511337,-0.002520010901074432,0.002520010901074432,In line
1999,Store 560,Deutschland,DE,2023,755421.9731999892,755043.3442325421,378.62896744708996,0.000501466532139217,0.000501466532139217,In line
2001,Store 561,Deutschland,DE,2023,385271.53064999817,385907.2055907652,-635.6749407670577,-0.0016472222636888473,0.0016472222636888473,In line
2002,Store 562,Deutschland,DE,2023,344730.127499999,344604.33446089353,125.79303910548333,0.00036503614878285464,0.00036503614878285464,In line
2004,Store 563,Deutschland,DE,2023,385498.75994999724,387772.34670489543,-2273.5867548981914,-0.005863199823860695,0.005863199823860695,In line
2005,Store 564,Deutschland,DE,2023,403848.40679999813,403216.1732989218,632.2335010763491,0.001567976541971809,0.001567976541971809,In line
2009,Store 565,Deutschland,DE,2023,748581.4259999882,751199.1879900239,-2617.7619900356513,-0.003484777449027828,0.003484777449027828,In line
2011,Store 566,Deutschland,DE,2023,350282.85974999814,350722.01844985335,-439.1586998552084,-0.0012521560573705464,0.0012521560573705464,In line
2012,Store 567,Deutschland,DE,2023,269454.68100000004,269342.20049695554,112.48050304449862,0.00041761188123125184,0.00041761188123125184,In line
2013,Store 568,Deutschland,DE,2023,490505.99759999546,490428.9456965086,77.05190348683391,0.0001571112475374074,0.0001571112475374074,In line
2014,Store 569,Deutschland,DE,2023,386645.42834999814,386425.2088045863,220.21954541181913,0.0005698891800901718,0.0005698891800901718,In line
2016,Store 570,Deutschland,DE,2023,359646.5852999981,360077.4744686014,-430.88916860328754,-0.0011966568284761197,0.0011966568284761197,In line
2017,Store 571,Deutschland,DE,2023,572558.7748499936,571062.5053085436,1496.2695414500777,0.002620150206922878,0.002620150206922878,In line
2018,Store 572,Deutschland,DE,2023,823203.2510999865,823456.0303932036,-252.77929321711417,-0.0003069736377987432,0.0003069736377987432,In line
2019,Store 573,Deutschland,DE,2023,429851.48444999725,430555.2997124756,-703.8152624783688,-0.0016346686777479592,0.0016346686777479592,In line
2020,Store 574,Deutschland,DE,2023,450613.0885499963,452246.3459107138,-1633.2573607174563,-0.0036114329623348853,0.0036114329623348853,In line
2023,Store 575,Deutschland,DE,2023,562250.3989499938,559611.1332513386,2639.265698655159,0.0047162494486502355,0.0047162494486502355,In line
2026,Store 576,Deutschland,DE,2023,435143.7935999964,434769.2802493625,374.51335063390434,0.000861407113260398,0.000861407113260398,In line
2027,Store 577,Deutschland,DE,2023,844212.4114499865,844776.8196114274,-564.4081614408642,-0.0006681151143570386,0.0006681151143570386,In line
2028,Store 578,Deutschland,DE,2023,492228.0899999954,491247.49588942324,980.5941105721868,0.001996130501992243,0.001996130501992243,In line
2029,Store 579,Deutschland,DE,2023,814588.1963999884,812548.2780638769,2039.9183361114701,0.002510519548416428,0.002510519548416428,In line
2030,Store 580,Deutschland,DE,2023,510903.91574999545,509473.53791897156,1430.377831023885,0.0028075605984689577,0.0028075605984689577,In line
2033,Store 581,Deutschland,DE,2023,397895.9395499981,395795.3224324601,2100.6171175380005,0.0053073318416906184,0.0053073318416906184,In line
2034,Store 582,Deutschland,DE,2023,293603.66864999995,294038.99675126624,-435.3281012662919,-0.001480511449420245,0.001480511449420245,In line
2035,Store 583,Deutschland,DE,2023,336376.05479999905,337649.5906538956,-1273.535853896523,-0.003771767800547842,0.003771767800547842,In line
2036,Store 584,Deutschland,DE,2023,635159.681549992,636670.0902006,-1510.4086506080348,-0.0023723568514615475,0.0023723568514615475,In line
2037,Store 585,Deutschland,DE,2023,567419.7257999936,568425.0626772343,-1005.336877240683,-0.0017686357327483604,0.0017686357327483604,In line
2039,Store 587,Deutschland,DE,2023,621438.3220499918,620676.1836382386,762.1384117532289,0.001227916314245822,0.001227916314245822,In line
2040,Store 588,Deutschland,DE,2023,624234.1342499928,626432.8159109441,-2198.681660951348,-0.0035098443202629414,0.0035098443202629414,In line
2042,Store 589,Deutschland,DE,2023,312274.24559999903,312269.98928582435,4.256314174679574,1.3630237681225651e-05,1.3630237681225651e-05,In line
2044,Store 590,Deutschland,DE,2023,420587.9356499973,421618.58866452577,-1030.6530145284487,-0.0024445151192053357,0.0024445151192053357,In line
2045,Store 591,Deutschland,DE,2023,665680.8338999918,659166.9412237119,6513.89267627988,0.00988200752936297,0.00988200752936297,In line
2046,Store 592,Deutschland,DE,2023,364199.8585499982,365412.2807327941,-1212.4221827958827,-0.0033179568578387774,0.0033179568578387774,In line
2047,Store 593,Deutschland,DE,2023,485713.97684999544,485861.22181391326,-147.24496391782304,-0.00030305971604010503,0.00030305971604010503,In line
2048,Store 594,Deutschland,DE,2023,363710.7724499982,366359.9146325621,-2649.142182563897,-0.007230982639628668,0.007230982639628668,In line
2050,Store 595,Deutschland,DE,2023,516398.1457499945,515102.8753219564,1295.2704280380858,0.002514585901366788,0.002514585901366788,In line
2051,Store 596,Deutschland,DE,2023,273207.5244,276064.72106399137,-2857.1966639913735,-0.010349734848333191,0.010349734848333191,In line
2052,Store 597,Deutschland,DE,2023,749601.4670999901,748884.8698295999,716.5972703902517,0.0009568857634329094,0.0009568857634329094,In line
2053,Store 598,Deutschland,DE,2023,469045.35539999633,468551.5049909863,493.85040901001776,0.0010539938592653078,0.0010539938592653078,In line
2054,Store 599,Deutschland,DE,2023,577699.0631999936,579503.9056434317,-1804.8424434381304,-0.003114461224267656,0.003114461224267656,In line
2055,Store 600,Deutschland,DE,2023,507520.3958999954,507183.20214482414,337.1937551712617,0.000664836204640266,0.000664836204640266,In line
2058,Store 602,Deutschland,DE,2023,440427.8285999973,440660.8618369449,-233.0332369476091,-0.0005288267171633614,0.0005288267171633614,In line
2059,Store 603,Deutschland,DE,2023,525295.2626999945,524965.0709278827,330.19177211180795,0.000628978555712649,0.000628978555712649,In line
2060,Store 604,Deutschland,DE,2023,305847.57599999907,306760.4900842829,-912.9140842838096,-0.002975983263141173,0.002975983263141173,In line
2061,Store 605,Deutschland,DE,2023,465401.92274999636,465777.5920462234,-375.6692962270463,-0.0008065422266809374,0.0008065422266809374,In line
2062,Store 606,Deutschland,DE,2023,713881.62134999,712684.1742190055,1197.4471309845103,0.0016801932388869614,0.0016801932388869614,In line
2064,Store 608,Deutschland,DE,2023,493634.4767999954,495793.40942193347,-2158.93262193806,-0.004354500444964065,0.004354500444964065,In line
2065,Store 609,Deutschland,DE,2023,859121.4334499863,854679.3235065723,4442.109943413991,0.005197399564071508,0.005197399564071508,In line
2066,Store 610,Deutschland,DE,2023,461769.8017499964,462815.5839099336,-1045.7821599371964,-0.002259608786511198,0.002259608786511198,In line
2067,Store 611,Deutschland,DE,2023,492370.1113499955,494003.31117714144,-1633.1998271459597,-0.003306050364833124,0.003306050364833124,In line
2069,Store 612,Deutschland,DE,2023,877445.2129499865,881000.9928931347,-3555.7799431482563,-0.004036068031514207,0.004036068031514207,In line
2070,Store 613,Deutschland,DE,2023,385885.3121999981,386717.1590735378,-831.8468735396746,-0.002151047229278728,0.002151047229278728,In line
2071,Store 614,Deutschland,DE,2023,490121.6444999954,489645.2626615731,476.38183842226863,0.0009729121769355874,0.0009729121769355874,In line
2072,Store 615,Deutschland,DE,2023,511488.3064499955,509863.9728872642,1624.3335627312772,0.0031858174907573493,0.0031858174907573493,In line
2074,Store 617,Deutschland,DE,2023,434219.2271999973,434333.08641395264,-113.85921395535115,-0.00026214722644186174,0.00026214722644186174,In line
2075,Store 618,Deutschland,DE,2023,421119.1093499973,422468.4512970442,-1349.3419470468652,-0.0031939472471948487,0.0031939472471948487,In line
2076,Store 619,Deutschland,DE,2023,585978.2675999928,590865.48507154,-4887.217471547192,-0.008271286096454701,0.008271286096454701,In line
2077,Store 620,Deutschland,DE,2023,529768.6618499946,526914.6154331954,2854.0464167991886,0.005416525435440379,0.005416525435440379,In line
2078,Store 621,Deutschland,DE,2023,747518.6047499899,746116.3241281599,1402.2806218300248,0.0018794396751318845,0.0018794396751318845,In line
208,Store 623,Deutschland,DE,2023,559109.1986999937,559208.6981062712,-99.49940627755132,-0.00017792893174677085,0.00017792893174677085,In line
2080,Store 624,Deutschland,DE,2023,433218.11579999723,433524.34593724256,-306.2301372453221,-0.0007063735638266837,0.0007063735638266837,In line
2081,Store 625,Deutschland,DE,2023,486296.37494999554,485612.1276714945,684.2472785010468,0.0014090407539490539,0.0014090407539490539,In line
2082,Store 626,Deutschland,DE,2023,472376.30219999637,472607.09560933,-230.79340933362255,-0.000488340973882463,0.000488340973882463,In line
2083,Store 627,Deutschland,DE,2023,473924.6374499964,473641.01101361593,283.62643638043664,0.0005988215331553777,0.0005988215331553777,In line
2084,Store 628,Deutschland,DE,2023,504590.41124999546,505754.51698823576,-1164.1057382402942,-0.002301720892524173,0.002301720892524173,In line
2086,Store 629,Deutschland,DE,2023,671538.701249991,669910.6210640866,1628.0801859044004,0.0024302946314216614,0.0024302946314216614,In line
2089,Store 630,Deutschland,DE,2023,503636.7577499954,502449.8190595017,1186.9386904936982,0.002362302951398092,0.002362302951398092,In line
2091,Store 631,Deutschland,DE,2023,505319.0467499955,505137.8561814331,181.1905685624224,0.00035869528752432924,0.00035869528752432924,In line
2092,Store 632,Deutschland,DE,2023,365123.90249999816,363879.3745881113,1244.5279118868639,0.0034201661286672037,0.0034201661286672037,In line
2093,Store 633,Deutschland,DE,2023,401244.5524499973,402145.2082564092,-900.6558064119308,-0.002239628342998108,0.002239628342998108,In line
2094,Store 634,Deutschland,DE,2023,436854.2827499972,437189.12919522513,-334.84644522791496,-0.0007659075280400912,0.0007659075280400912,In line
2096,Store 635,Deutschland,DE,2023,431101.4035499963,431508.21919216093,-406.81564216461265,-0.000942776114267821,0.000942776114267821,In line
2099,Store 638,Deutschland,DE,2023,317599.8700499991,317423.1700531426,176.6999968565069,0.0005566701284815599,0.0005566701284815599,In line
2103,Store 641,Deutschland,DE,2023,361080.9656999982,360480.84965025936,600.1160497388337,0.001664765410759184,0.001664765410759184,In line
2104,Store 642,Deutschland,DE,2023,403145.79659999814,404929.75078323996,-1783.954183241818,-0.004405589314668,0.004405589314668,In line
2106,Store 643,Deutschland,DE,2023,595483.1396999927,597151.2436320436,-1668.1039320508717,-0.0027934362522716847,0.0027934362522716847,In line
2108,Store 645,Deutschland,DE,2023,441788.6042999972,442139.51774630445,-350.9134463072405,-0.0007936713010769406,0.0007936713010769406,In line
2110,Store 646,Deutschland,DE,2023,498189.39029999543,499437.0329312945,-1247.6426312990952,-0.0024980979563658592,0.0024980979563658592,In line
2111,Store 647,Deutschland,DE,2023,467867.4614999964,466450.214175691,1417.247324305412,0.003038367828407938,0.003038367828407938,In line
2112,Store 648,Deutschland,DE,2023,367772.8211999982,368354.5821747464,-581.7609747481765,-0.0015793504489980546,0.0015793504489980546,In line
2113,Store 649,Deutschland,DE,2023,446617.9133999973,446198.6877909006,419.22560909669846,0.0009395491752166641,0.0009395491752166641,In line
2114,Store 650,Deutschland,DE,2023,650534.0849999918,648946.5041904948,1587.5808094970416,0.002446397043894108,0.002446397043894108,In line
2115,Store 651,Deutschland,DE,2023,422514.30599999725,422575.3044014347,-60.998401437478606,-0.00014434918652873248,0.00014434918652873248,In line
2116,Store 652,Deutschland,DE,2023,539142.7756499945,536552.0591946922,2590.7164553023176,0.00482845310330317,0.00482845310330317,In line
2117,Store 653,Deutschland,DE,2023,486980.6993999955,488618.3588223327,-1637.659422337194,-0.0033516125474373874,0.0033516125474373874,In line
2118,Store 654,Deutschland,DE,2023,832448.2711499882,832929.1799138221,-480.90876383392606,-0.000577370532130574,0.000577370532130574,In line
2119,Store 655,Deutschland,DE,2023,413469.2870999972,412251.85588116595,1217.431218831276,0.0029531248955303865,0.0029531248955303865,In line
2120,Store 656,Deutschland,DE,2023,738914.6915999899,736111.1213257872,2803.570274202735,0.0038086237158777205,0.0038086237158777205,In line
2121,Store 657,Deutschland,DE,2023,485928.77669999644,485260.62980251317,668.1468974832678,0.0013768825584617981,0.0013768825584617981,In line
2122,Store 658,Deutschland,DE,2023,365013.6290999981,363661.94892586017,1351.6801741379313,0.0037168589623697438,0.0037168589623697438,In line
2125,Store 659,Deutschland,DE,2023,770199.2284499892,763415.5218651767,6783.706584812491,0.00888599509771368,0.00888599509771368,In line
2126,Store 660,Deutschland,DE,2023,496840.7159999955,496287.69884469075,553.0171553047257,0.0011143076014015572,0.0011143076014015572,In line
2127,Store 661,Deutschland,DE,2023,363800.0141999982,363586.3246070548,213.68959294335218,0.0005877272561730609,0.0005877272561730609,In line
2128,Store 662,Deutschland,DE,2023,352777.910849999,353681.2940085435,-903.3831585444859,-0.0025542293976188175,0.0025542293976188175,In line
2129,Store 663,Deutschland,DE,2023,758316.3097499892,758899.1074136287,-582.7976636395324,-0.0007679514416952471,0.0007679514416952471,In line
2130,Store 664,Deutschland,DE,2023,521400.8110499945,521257.9055304637,142.9055195308174,0.0002741551121136246,0.0002741551121136246,In line
2132,Store 665,Deutschland,DE,2023,630490.1449499928,630876.684279542,-386.5393295491813,-0.0006127018784829674,0.0006127018784829674,In line
2134,Store 666,Deutschland,DE,2023,877666.4522999873,875968.8861434758,1697.5661565115442,0.0019379297408441266,0.0019379297408441266,In line
2137,Store 668,Deutschland,DE,2023,809718.3548999873,808490.0731525323,1228.2817474550102,0.0015192292252465029,0.0015192292252465029,In line
214,Store 669,Deutschland,DE,2023,420500.7958499973,420366.56423771527,134.23161228204845,0.0003193203829744678,0.0003193203829744678,In line
2140,Store 670,Deutschland,DE,2023,499231.34999999544,499028.18351568555,203.16648430988425,0.0004071242687708805,0.0004071242687708805,In line
2141,Store 671,Deutschland,DE,2023,382746.38399999816,383700.5712770871,-954.1872770889313,-0.0024868018150535163,0.0024868018150535163,In line
2144,Store 672,Deutschland,DE,2023,361564.25624999823,362353.190639114,-788.9343891157769,-0.0021772524970023427,0.0021772524970023427,In line
2145,Store 673,Deutschland,DE,2023,653226.9137999917,649994.0792471431,3232.834552848595,0.004973636923882494,0.004973636923882494,In line
2146,Store 674,Deutschland,DE,2023,492787.48814999545,491965.9868812392,821.5012687562266,0.001669833465447556,0.001669833465447556,In line
2154,Store 678,Deutschland,DE,2023,648071.0126999918,651812.9352884229,-3741.9225884310436,-0.005740792159602153,0.005740792159602153,In line
2156,Store 679,Deutschland,DE,2023,672529.3879499908,673836.1701865419,-1306.782236551051,-0.0019393174400081361,0.0019393174400081361,In line
2158,Store 680,Deutschland,DE,2023,423375.09704999725,421837.56785394374,1537.5291960535105,0.003644837049188236,0.003644837049188236,In line
2159,Store 681,Deutschland,DE,2023,439402.80599999643,439929.26148997346,-526.4554899770301,-0.0011966821397467525,0.0011966821397467525,In line
2161,Store 683,Deutschland,DE,2023,567586.0106999937,566512.9389007558,1073.0717992378632,0.001894169974864155,0.001894169974864155,In line
2163,Store 684,Deutschland,DE,2023,559722.1904999937,559230.4994292276,491.6910707661882,0.0008792279234913462,0.0008792279234913462,In line
2164,Store 685,Deutschland,DE,2023,537708.2858999945,537687.1945800937,21.091319900820963,3.922600373120697e-05,3.922600373120697e-05,In line
2165,Store 686,Deutschland,DE,2023,871004.0119499873,869389.2257640045,1614.7861859827535,0.0018573800297142016,0.0018573800297142016,In line
2166,Store 687,Deutschland,DE,2023,435735.40139999636,436013.8522421391,-278.4508421427454,-0.0006386284305208461,0.0006386284305208461,In line
2167,Store 688,Deutschland,DE,2023,735405.8444999937,730666.9943098396,4738.85019015416,0.006485649724236277,0.006485649724236277,In line
2168,Store 689,Deutschland,DE,2023,420359.53994999727,422005.7018335843,-1646.1618835870177,-0.0039008048384999616,0.0039008048384999616,In line
2170,Store 690,Deutschland,DE,2023,631145.9168999927,625501.2052019557,5644.71169803699,0.009024301873590284,0.009024301873590284,In line
2173,Store 691,Deutschland,DE,2023,570656.4979499937,568282.0234053418,2374.4745446519228,0.004178338301858033,0.004178338301858033,In line
2174,Store 692,Deutschland,DE,2023,566457.5429999937,565253.6426020964,1203.9003978972323,0.00212984102562379,0.00212984102562379,In line
2176,Store 694,Deutschland,DE,2023,451393.9811999964,450880.6438356133,513.3373643831001,0.001138521627400483,0.001138521627400483,In line
2177,Store 695,Deutschland,DE,2023,508404.98879999545,508863.8304582923,-458.84165829682024,-0.000901698314622949,0.000901698314622949,In line
2178,Store 696,Deutschland,DE,2023,578393.0468999937,574785.7342020791,3607.3126979145454,0.006275925937727452,0.006275925937727452,In line
2180,Store 697,Deutschland,DE,2023,694971.73799999,695799.8956137521,-828.1576137620723,-0.0011902238258193038,0.0011902238258193038,In line
2181,Store 698,Deutschland,DE,2023,749984.4107999891,748648.0965750503,1336.314224938862,0.0017849697755892172,0.0017849697755892172,In line
2184,Store 701,Deutschland,DE,2023,552197.6711999945,551279.8139073263,917.8572926681954,0.0016649571950815038,0.0016649571950815038,In line
2186,Store 703,Deutschland,DE,2023,356762.04164999817,356028.59357892605,733.4480710721109,0.0020600819268453414,0.0020600819268453414,In line
2187,Store 704,Deutschland,DE,2023,385574.4422999982,387256.9426110198,-1682.5003110216348,-0.004344661453136612,0.004344661453136612,In line
2188,Store 705,Deutschland,DE,2023,295363.34099999996,301495.63567429053,-6132.294674290577,-0.0203395802416038,0.0203395802416038,In line
2189,Store 706,Deutschland,DE,2023,462782.2126499964,462546.86468776735,235.34796222904697,0.0005088089017486124,0.0005088089017486124,In line
2191,Store 707,Deutschland,DE,2023,542710.2707999946,541777.5897291449,932.6810708496487,0.001721520211487395,0.001721520211487395,In line
2192,Store 708,Deutschland,DE,2023,433816.7219999973,434324.7769949689,-508.0549949716078,-0.0011697582589848265,0.0011697582589848265,In line
2194,Store 709,Deutschland,DE,2023,611150.9899499927,610486.6905297257,664.2994202669943,0.0010881472611476177,0.0010881472611476177,In line
2196,Store 710,Deutschland,DE,2023,726175.41659999,727109.5986780794,-934.1820780894486,-0.0012847885377772993,0.0012847885377772993,In line
2197,Store 711,Deutschland,DE,2023,460245.11039999634,459869.04453317175,376.06586682458874,0.0008177672998328158,0.0008177672998328158,In line
2198,Store 712,Deutschland,DE,2023,745489.4210999891,743932.0887046184,1557.3323953707004,0.0020933797842790005,0.0020933797842790005,In line
2199,Store 713,Deutschland,DE,2023,508171.3199999955,507920.54074912553,250.77925086999312,0.000493737170975842,0.000493737170975842,In line
2200,Store 714,Deutschland,DE,2023,864328.7168999872,864553.8111636055,-225.0942636183463,-0.0002603588819016265,0.0002603588819016265,In line
2201,Store 715,Deutschland,DE,2023,464433.4340999955,463937.54012444615,495.8939755493193,0.0010688809002528685,0.0010688809002528685,In line
2203,Store 716,Deutschland,DE,2023,442172.93309999636,441479.80325053196,693.1298494643997,0.0015700148554045198,0.0015700148554045198,In line
2204,Store 717,Deutschland,DE,2023,289333.3689,290033.0143119885,-699.6454119884875,-0.002412295764494862,0.002412295764494862,In line
2205,Store 718,Deutschland,DE,2023,459887.3779499964,462230.1939630165,-2342.816013020114,-0.005068504921613938,0.005068504921613938,In line
2206,Store 719,Deutschland,DE,2023,412522.89929999725,411466.8140864306,1056.0852135666646,0.0025666352119100154,0.0025666352119100154,In line
2207,Store 720,Deutschland,DE,2023,426574.60514999734,427416.99288496166,-842.3877349643153,-0.0019708803088955384,0.0019708803088955384,In line
2208,Store 721,Deutschland,DE,2023,323874.93194999907,324477.4229075326,-602.4909575335332,-0.0018568039407328104,0.0018568039407328104,In line
2209,Store 722,Deutschland,DE,2023,519877.72349999455,520741.75407475326,-864.0305747587117,-0.001659230449637958,0.001659230449637958,In line
2211,Store 724,Deutschland,DE,2023,377495.0446499982,377001.5226476499,493.52200234826887,0.0013090716421575845,0.0013090716421575845,In line
2212,Store 725,Deutschland,DE,2023,269087.10705,269591.5655047376,-504.4584547376144,-0.0018711952423034889,0.0018711952423034889,In line
2214,Store 726,Deutschland,DE,2023,323131.6313999991,324261.0810896414,-1129.4496896422934,-0.00348314909037776,0.00348314909037776,In line
2217,Store 727,Deutschland,DE,2023,652203.2033999918,652677.3901734864,-474.1867734945845,-0.0007265255095914111,0.0007265255095914111,In line
2218,Store 728,Deutschland,DE,2023,337216.30019999907,337189.07460388786,27.225596111209597,8.074281808564767e-05,8.074281808564767e-05,In line
2220,Store 729,Deutschland,DE,2023,469517.5286999964,469497.10673899204,20.421961004380137,4.349752258587045e-05,4.349752258587045e-05,In line
2221,Store 730,Deutschland,DE,2023,506074.5215999955,505792.195252612,282.3263473834959,0.0005581864450132357,0.0005581864450132357,In line
2222,Store 731,Deutschland,DE,2023,321138.484649999,322449.75328389375,-1311.2686338947387,-0.00406658284132803,0.00406658284132803,In line
2223,Store 732,Deutschland,DE,2023,848458.7270999873,846277.4954900693,2181.2316099180607,0.0025774425310163013,0.0025774425310163013,In line
2224,Store 733,Deutschland,DE,2023,392137.7507999981,392156.35142391163,-18.600623913516756,-4.7431652824130664e-05,4.7431652824130664e-05,In line
2225,Store 734,Deutschland,DE,2023,576794.0582999927,577311.9531229723,-517.8948229795787,-0.0008970796814062549,0.0008970796814062549,In line
2228,Store 736,Deutschland,DE,2023,747571.5787499881,747681.8304343226,-110.25168433447834,-0.00014745802271326293,0.00014745802271326293,In line
2230,Store 737,Deutschland,DE,2023,406771.9883999973,407591.9576843187,-819.9692843214143,-0.002011740587277444,0.002011740587277444,In line
2231,Store 738,Deutschland,DE,2023,318856.37444999913,320434.6661484872,-1578.2916984880576,-0.004925471134127193,0.004925471134127193,In line
2232,Store 739,Deutschland,DE,2023,586202.8724999937,586609.8757287695,-407.00322877580766,-0.0006938226675269844,0.0006938226675269844,In line
2233,Store 740,Deutschland,DE,2023,422153.8397999973,421902.6392203008,251.2005796964513,0.0005953994034279655,0.0005953994034279655,In line
2234,Store 741,Deutschland,DE,2023,340652.3201999991,342176.4339151951,-1524.1137151960284,-0.004454174993166724,0.004454174993166724,In line
2235,Store 742,Deutschland,DE,2023,582456.0797999937,582959.1471325973,-503.06733260361943,-0.0008629546943007208,0.0008629546943007208,In line
2236,Store 743,Deutschland,DE,2023,477653.2658999955,479278.39776664966,-1625.1318666541483,-0.0033907888906050594,0.0033907888906050594,In line
2237,Store 744,Deutschland,DE,2023,674931.734549991,672330.182342638,2601.552207352943,0.0038694562220726245,0.0038694562220726245,In line
2238,Store 745,Deutschland,DE,2023,531890.4406499955,531427.4633363469,462.9773136485601,0.0008711956863161513,0.0008711956863161513,In line
2239,Store 746,Deutschland,DE,2023,507747.8560499954,507860.38463233644,-112.52858234103769,-0.00022157385325989213,0.00022157385325989213,In line
2240,Store 747,Deutschland,DE,2023,449878.36589999637,449884.5168143157,-6.1509143193252385,-1.3672207176367335e-05,1.3672207176367335e-05,In line
2241,Store 748,Deutschland,DE,2023,671168.162699991,670734.3625379653,433.80016202572733,0.0006467540449013049,0.0006467540449013049,In line
2242,Store 749,Deutschland,DE,2023,491206.7245499955,489227.64922700974,1979.0753229857655,0.004045305546636105,0.004045305546636105,In line
2243,Store 750,Deutschland,DE,2023,510409.6780499955,511800.1764327682,-1390.4983827726683,-0.002716877497902404,0.002716877497902404,In line
2245,Store 752,Deutschland,DE,2023,337816.07279999903,339863.11385184963,-2047.041051850596,-0.006023133927805197,0.006023133927805197,In line
2249,Store 753,Deutschland,DE,2023,256018.09319999997,255146.3124176708,871.7807823291805,0.0034167877014114477,0.0034167877014114477,In line
2253,Store 755,Deutschland,DE,2023,554281.8335999937,554856.9283816043,-575.0947816105327,-0.0010364740029253268,0.0010364740029253268,In line
2256,Store 756,Deutschland,DE,2023,599416.3376999936,600374.2030451047,-957.8653451111168,-0.0015954472065135591,0.0015954472065135591,In line
